MolWt,HeavyAtomCount,HeavyAtomMolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumRadicalElectrons,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,Logp,TPSA,heat_capacity
123.115,9,118.075,4,0,4,1,46,1,0,0,0,0,0,0,1,0,0,-0.007480000000000153,55.74,23.449203491210934
103.07699999999998,7,98.03699999999998,3,3,4,1,40,0,1,1,0,0,1,0,0,0,1,-2.2029,79.47000000000001,24.10392761230469
125.08699999999997,9,122.06299999999997,5,1,5,0,46,1,0,0,0,0,0,0,1,0,0,-1.0907300000000002,79.84,24.15485000610352
121.103,9,118.07900000000001,5,0,5,0,44,2,0,0,0,0,0,0,2,0,0,-0.4807000000000001,55.97,25.017810821533203
117.104,8,110.04799999999999,4,2,4,3,46,0,0,0,0,0,0,0,0,0,0,-1.1627200000000002,73.48,25.516441345214844
121.04799999999999,8,118.02399999999997,5,2,6,2,46,0,1,1,0,0,1,0,0,0,1,-0.5690000000000002,77.02000000000001,23.496944427490234
141.174,10,130.08599999999998,4,3,4,0,56,0,0,1,0,0,1,0,0,0,0,-0.2279300000000004,71.13000000000001,26.264751434326172
113.15999999999997,8,102.07199999999999,2,1,2,0,46,0,3,3,0,0,3,0,0,0,3,0.3390999999999998,21.259999999999998,27.570770263671875
112.17599999999999,8,100.07999999999998,2,2,2,0,46,0,2,2,0,1,1,0,0,1,1,-0.08629999999999999,24.06,24.30377578735352
129.119,9,122.06299999999999,5,2,5,1,50,0,0,1,0,0,1,0,0,0,0,0.3287,66.21000000000001,26.04114532470703
126.203,9,112.09099999999998,1,2,2,3,52,0,1,1,0,1,0,0,0,1,0,1.37327,35.88,34.68680953979492
140.226,10,124.09799999999997,1,0,1,1,58,0,2,2,0,1,1,0,0,1,1,2.2115,9.23,33.44769287109375
134.13799999999998,10,128.08999999999997,3,1,3,0,50,1,0,0,0,0,0,0,1,0,0,-0.1796000000000002,46.010000000000005,33.347869873046875
124.18299999999998,9,112.08699999999997,1,1,1,3,50,0,0,0,0,0,0,0,0,0,0,1.1943,20.23,37.8587646484375
144.214,10,128.08599999999998,2,0,2,3,60,0,1,1,0,0,1,0,0,0,1,1.5904,18.46,33.66153335571289
147.218,10,130.082,3,2,3,4,62,0,0,0,0,0,0,0,0,0,0,0.6738000000000002,55.480000000000004,37.86095428466797
122.171,9,112.091,2,1,2,0,48,0,0,1,0,0,1,0,0,0,0,0.7475,24.39,33.927154541015625
123.15499999999997,9,114.08299999999998,2,1,2,2,48,1,0,0,0,0,0,0,1,0,0,0.6164,33.120000000000005,34.13112258911133
138.214,10,124.10199999999999,2,2,2,2,56,0,1,1,0,0,1,0,0,0,1,0.16629999999999973,24.06,36.38903427124024
145.202,10,130.082,3,2,3,5,60,0,0,0,0,0,0,0,0,0,0,-0.06409999999999999,49.33,36.69990921020508
139.202,10,126.09799999999998,3,2,3,4,56,0,1,1,0,1,0,0,0,1,0,0.26017999999999963,47.849999999999994,36.199378967285156
132.15900000000002,9,120.06299999999997,3,1,3,4,54,0,0,0,0,0,0,0,0,0,0,1.0912,46.53,36.92843627929688
125.17099999999998,9,114.08299999999998,2,1,2,4,50,0,1,1,0,0,1,0,0,0,1,0.4935,39.010000000000005,36.41226577758789
141.214,10,126.09399999999998,2,0,2,0,58,0,0,1,0,0,1,0,0,0,0,1.6462,21.59,34.862564086914055
126.19899999999998,9,112.08699999999997,1,1,1,1,52,0,3,3,0,3,0,0,0,3,0,1.4133,20.23,35.59443664550781
122.16699999999997,9,112.08699999999997,1,0,1,4,48,0,0,0,0,0,0,0,0,0,0,1.545,17.07,34.54484176635742
123.159,9,114.08699999999999,3,1,3,3,48,0,0,1,0,0,1,0,0,0,0,0.07208000000000014,62.17,34.31175994873047
127.23099999999998,9,110.09499999999998,1,1,1,3,54,0,1,1,0,0,1,0,0,0,1,1.7829,21.94,33.759937286376946
127.14299999999999,9,118.07099999999998,3,1,3,2,50,0,2,2,0,1,1,0,0,1,1,-0.33780000000000004,48.24,34.36644744873047
139.202,10,126.098,2,3,3,5,56,0,1,1,0,1,0,0,0,1,0,1.00147,47.91,34.01641082763672
125.17099999999999,9,114.08299999999998,2,1,2,2,50,0,1,1,0,1,0,0,0,1,0,0.91858,44.019999999999996,36.25432968139648
144.174,10,132.07799999999997,4,3,4,4,58,0,1,1,0,0,1,0,0,0,1,-1.1971999999999998,61.36,35.693092346191406
159.185,11,146.081,4,1,4,1,64,0,1,1,0,0,1,0,0,0,1,-0.11449999999999999,47.56,35.187217712402344
126.163,9,116.083,4,3,4,3,50,0,1,1,0,0,1,0,0,0,1,-1.6438199999999994,83.78,35.50175857543945
127.18699999999998,9,114.083,2,0,2,3,52,0,0,0,0,0,0,0,0,0,0,1.91868,33.019999999999996,37.594181060791016
131.131,9,122.05899999999997,4,2,4,3,52,0,0,0,0,0,0,0,0,0,0,-0.09399999999999992,72.55000000000001,33.425106048583984
130.147,9,120.06699999999998,3,3,4,3,52,0,1,1,0,0,1,0,0,0,1,-1.0946,74.76,36.17197799682617
108.144,8,100.07999999999998,2,0,2,0,42,0,0,1,0,0,1,0,0,0,0,0.98918,36.15,39.38606643676758
124.18299999999999,9,112.08699999999997,1,1,1,2,50,0,1,1,0,1,0,0,0,1,0,1.0282,20.23,34.26473617553711
155.24499999999998,11,138.109,3,2,3,2,64,0,0,1,0,0,1,0,0,0,0,0.7091,50.41,36.82626724243164
147.178,10,134.074,4,5,5,4,60,0,0,0,0,0,0,0,0,0,0,-1.5690299999999997,88.37,39.74713134765625
108.13999999999999,8,100.07599999999998,1,0,1,1,42,0,0,2,0,1,1,0,0,0,0,1.4749999999999999,9.23,34.777172088623054
126.19899999999998,9,112.08699999999997,1,1,1,2,52,0,0,0,0,0,0,0,0,0,0,1.4183,20.23,35.33034896850586
144.214,10,128.08599999999998,2,1,2,3,60,0,1,1,0,1,0,0,0,1,0,1.1823,29.46,39.46781921386719
130.147,9,120.06699999999998,3,3,4,1,52,0,1,1,0,0,1,0,0,0,1,-1.5872999999999995,61.36,35.30288314819336
135.21,10,122.10599999999998,1,0,1,5,54,0,0,0,0,0,0,0,0,0,0,2.4837800000000003,23.79,37.33100128173828
128.175,9,116.079,3,2,3,3,52,0,0,0,0,0,0,0,0,0,0,-0.1442199999999999,70.03999999999999,39.27788925170898
125.17099999999999,9,114.08299999999997,2,0,2,3,50,0,0,1,0,0,1,0,0,0,0,1.0546,29.43,35.487098693847656
154.21699999999998,11,140.105,4,4,4,5,62,0,1,1,0,0,1,0,0,0,1,-1.4212999999999985,58.03,33.944175720214844
112.13199999999999,8,104.068,3,2,3,1,44,0,2,2,0,0,2,0,0,0,2,-1.5008999999999995,51.040000000000006,37.42193222045898
128.17499999999998,9,116.079,3,2,3,4,52,0,1,1,0,0,1,0,0,0,1,0.01139999999999991,43.2,34.61660385131836
124.18299999999999,9,112.08699999999997,1,0,1,5,50,0,0,1,0,1,0,0,0,0,0,2.0758,17.07,35.04662322998047
142.202,10,128.08999999999997,3,1,3,4,58,0,0,0,0,0,0,0,0,0,0,1.3897799999999998,47.26,37.614253997802734
145.24599999999998,10,126.09399999999997,2,2,2,5,62,0,0,0,0,0,0,0,0,0,0,1.0029,32.26,40.65501403808594
125.17099999999998,9,114.08299999999998,2,0,2,2,50,0,1,1,0,0,1,0,0,0,1,1.32348,36.32,35.70293045043945
128.175,9,116.07900000000001,3,2,3,1,52,0,2,2,0,0,2,0,0,0,2,-0.32249999999999995,45.18,33.56500625610352
115.21999999999998,8,98.08399999999999,1,1,1,2,50,0,0,0,0,0,0,0,0,0,0,1.7698,26.02,36.108802795410156
124.18299999999998,9,112.08699999999997,1,0,1,0,50,0,1,2,0,1,1,0,0,1,0,2.0891,9.23,34.49306488037109
111.14399999999999,8,102.07199999999999,2,1,2,1,44,0,1,1,0,1,0,0,0,1,0,0.2885000000000001,35.25,34.533878326416016
128.171,9,116.07499999999999,2,2,2,0,52,0,3,3,0,3,0,0,0,3,0,-0.006000000000000005,40.46,33.95109176635742
158.19699999999997,11,144.08499999999998,3,2,3,5,64,0,0,0,0,0,0,0,0,0,0,1.7085000000000001,49.69,34.31428909301758
128.11,9,123.07000000000001,4,1,5,0,48,0,0,1,0,0,1,0,0,0,0,1.1436,49.11,34.93423843383789
127.18699999999998,9,114.08299999999998,2,2,2,2,52,0,2,2,0,2,0,0,0,2,0,1.0097,32.26,34.36808013916016
146.142,10,136.06199999999998,4,0,4,1,58,0,1,1,0,0,1,0,0,0,1,-0.07759999999999989,44.760000000000005,34.227462768554695
120.155,9,112.091,2,1,2,1,46,0,0,0,0,0,0,0,0,0,0,0.3477,38.379999999999995,34.917747497558594
113.15999999999998,8,102.07199999999999,2,1,2,2,46,0,0,0,0,0,0,0,0,0,0,1.25117,40.92,38.69236373901367
139.242,10,122.10599999999998,1,0,1,2,58,0,2,2,0,0,2,0,0,0,2,1.8791,3.01,35.210567474365234
144.17399999999998,10,132.078,2,2,4,4,58,0,0,0,0,0,0,0,0,0,0,0.09889999999999993,61.69,34.74700164794922
148.202,10,132.07399999999998,3,2,3,5,62,0,0,0,0,0,0,0,0,0,0,0.15629999999999994,49.69,37.26339340209961
139.242,10,122.10599999999997,1,1,1,2,58,0,2,2,0,1,1,0,0,1,1,1.927,21.94,34.14261245727539
142.246,10,124.10199999999999,2,1,2,4,60,0,0,0,0,0,0,0,0,0,0,1.5946,38.379999999999995,38.13359451293945
121.18299999999999,9,110.09499999999998,1,0,1,1,48,0,1,1,0,1,0,0,0,1,0,2.25638,23.79,33.544517517089844
142.24599999999998,10,124.10199999999998,2,2,2,2,60,0,1,1,0,0,1,0,0,0,1,0.5922999999999998,24.06,38.127037048339844
127.14299999999997,9,118.07099999999998,3,1,3,2,50,0,0,0,0,0,0,0,0,0,0,0.07579999999999992,38.33,37.04582595825195
137.182,10,126.09399999999998,2,0,2,3,54,0,0,0,0,0,0,0,0,0,0,1.67608,33.019999999999996,33.502208709716804
162.22899999999998,11,144.08499999999998,3,2,3,7,68,0,0,0,0,0,0,0,0,0,0,0.5464,49.69,35.240291595458984
143.19,10,130.08599999999998,4,3,4,3,58,0,1,1,0,0,1,0,0,0,1,-0.35313000000000033,71.13,35.39457321166992
116.164,8,104.06799999999998,3,3,3,4,48,0,0,0,0,0,0,0,0,0,0,-0.2642299999999998,70.10000000000001,34.46124267578125
158.24499999999998,11,140.10099999999997,3,3,3,4,66,0,1,1,0,0,1,0,0,0,1,-0.1617999999999999,58.28,34.64711761474609
129.203,9,114.08299999999998,2,2,2,1,54,0,1,1,0,1,0,0,0,1,0,0.8437999999999999,46.25,34.771434783935554
141.17399999999998,10,130.08599999999998,3,2,4,4,56,0,0,1,0,0,1,0,0,0,0,-1.0955999999999997,67.47999999999999,38.23492431640625
125.215,9,110.09499999999998,1,0,1,2,52,0,2,2,0,0,2,0,0,0,2,1.6331,3.24,35.578800201416016
127.18700000000001,9,114.08299999999998,2,2,2,1,52,0,2,2,0,1,1,0,0,1,1,0.11920000000000003,32.26,36.018497467041016
116.208,8,100.08,2,2,2,2,50,0,0,0,0,0,0,0,0,0,0,0.461,52.04,39.26298522949219
159.273,11,138.105,2,1,2,6,68,0,0,0,0,0,0,0,0,0,0,1.4892,23.47,38.79965591430664
128.219,9,112.09099999999998,2,2,2,2,54,0,1,1,0,0,1,0,0,0,1,0.47570000000000007,38.05,33.705516815185554
128.17499999999998,9,116.07900000000001,3,2,3,1,52,0,2,2,0,0,2,0,0,0,2,0.025099999999999956,45.18,33.975387573242195
161.24899999999997,11,142.09699999999998,4,4,4,6,68,0,0,0,0,0,0,0,0,0,0,-0.799699999999999,70.31,38.13037109375
138.21,10,124.09799999999997,1,1,1,3,56,0,1,1,0,1,0,0,0,1,0,1.2742,20.23,34.904380798339844
126.19899999999998,9,112.08699999999997,1,1,1,3,52,0,2,2,0,2,0,0,0,2,0,1.4133,20.23,35.71522903442383
140.18599999999998,10,128.08999999999997,3,1,3,4,56,0,0,0,0,0,0,0,0,0,0,0.7775799999999999,59.03999999999999,39.65256881713867
139.19799999999998,10,126.09399999999998,2,0,2,3,56,0,1,1,0,0,1,0,0,0,1,1.85768,36.32,36.93485641479492
126.203,9,112.091,2,1,2,1,52,0,2,2,0,1,1,0,0,1,1,0.5294,29.259999999999998,34.09945297241211
172.23199999999997,12,156.10399999999998,4,4,5,7,70,0,0,0,0,0,0,0,0,0,0,-0.9618299999999993,91.0,35.10259246826172
126.203,9,112.091,2,1,2,1,52,0,1,1,0,1,0,0,0,1,0,1.5112,38.379999999999995,34.528942108154304
96.129,7,88.065,1,1,1,1,38,0,1,1,0,1,0,0,0,1,0,0.3905,20.23,34.73330307006836
108.144,8,100.08,2,0,2,1,42,0,0,0,0,0,0,0,0,0,0,1.44986,47.58,38.23811721801758
144.22199999999998,10,128.094,3,3,4,5,60,0,0,0,0,0,0,0,0,0,0,-0.5804299999999996,65.14,39.51365661621094
145.202,10,130.08199999999997,3,2,3,5,60,0,0,0,0,0,0,0,0,0,0,0.06530000000000002,63.31999999999999,36.71059799194336
143.23,10,126.09399999999998,2,1,2,5,60,0,1,1,0,0,1,0,0,0,1,1.0209,31.17,35.25067901611328
186.26300000000003,13,168.119,6,5,6,4,76,0,1,1,0,0,1,0,0,0,1,-1.9039999999999975,63.39,35.992862701416016
127.23099999999998,9,110.09499999999998,1,1,1,4,54,0,0,0,0,0,0,0,0,0,0,2.7082700000000006,23.85,39.0526123046875
140.226,10,124.09799999999997,1,0,1,0,58,0,2,2,0,1,1,0,0,1,1,2.355600000000001,9.23,36.008209228515625
112.12799999999999,8,104.064,2,0,2,2,44,0,1,1,0,0,1,0,0,0,1,0.878,29.6,34.23818588256836
114.18800000000002,8,100.07599999999998,1,1,1,2,48,0,1,1,0,1,0,0,0,1,0,1.559,20.23,34.570446014404304
154.25699999999998,11,136.11299999999997,2,1,2,6,64,0,0,0,0,0,0,0,0,0,0,1.92588,35.82,37.6388053894043
130.143,9,120.06299999999999,3,0,3,3,52,0,0,0,0,0,0,0,0,0,0,0.5269999999999999,43.370000000000005,38.91062927246094
132.16299999999998,9,120.06700000000001,4,2,4,3,54,0,1,1,0,1,0,0,0,1,0,-0.7888999999999993,56.510000000000005,34.76973342895508
110.11599999999997,8,104.06799999999998,3,1,3,1,42,0,0,1,0,1,0,0,0,0,0,-0.16989999999999994,55.449999999999996,33.510276794433594
125.17099999999999,9,114.08299999999998,2,0,2,1,50,0,1,2,0,1,1,0,0,1,0,1.4187,21.59,35.99473571777344
126.199,9,112.08699999999997,1,0,1,1,52,0,2,2,0,2,0,0,0,2,0,1.6773,9.23,35.039794921875
140.226,10,124.09799999999997,1,1,1,4,58,0,2,2,0,2,0,0,0,2,0,1.9491,20.23,33.434127807617195
126.203,9,112.091,2,0,2,3,52,0,0,0,0,0,0,0,0,0,0,1.24028,27.03,36.692867279052734
131.175,9,118.07099999999998,3,2,3,4,54,0,0,0,0,0,0,0,0,0,0,-0.3248000000000001,63.32000000000001,38.32443618774414
159.22899999999996,11,142.093,3,2,3,4,66,0,1,1,0,1,0,0,0,1,0,1.2395,55.480000000000004,37.26345825195313
113.15999999999997,8,102.07199999999999,2,1,2,4,46,0,0,0,0,0,0,0,0,0,0,0.6985999999999999,29.1,33.410831451416016
128.171,9,116.07499999999997,2,1,2,4,52,0,0,0,0,0,0,0,0,0,0,0.9025000000000001,37.3,35.30094909667969
126.11900000000001,9,120.07100000000001,5,1,5,2,48,1,0,0,0,0,0,0,1,0,0,-1.1986,71.79,33.723575592041016
141.218,10,126.09799999999998,3,3,3,3,58,0,0,0,0,0,0,0,0,0,0,-0.2012999999999997,50.08,36.28258514404297
125.17099999999998,9,114.08299999999998,1,1,2,2,50,0,2,2,0,2,0,0,0,2,0,0.5177999999999996,43.09,33.931644439697266
127.187,9,114.08299999999998,2,1,2,2,52,0,1,1,0,1,0,0,0,1,0,0.7043999999999995,43.09,34.614715576171875
142.24599999999995,10,124.10199999999999,2,2,2,4,60,0,1,1,0,1,0,0,0,1,0,0.5792,38.05,33.96031951904297
141.17399999999998,10,130.08599999999998,4,3,4,5,56,0,0,0,0,0,0,0,0,0,0,-0.7344000000000002,67.15,34.341033935546875
140.226,10,124.09799999999997,1,1,1,4,58,0,1,1,0,1,0,0,0,1,0,1.9711000000000003,20.23,36.0886344909668
140.26999999999998,10,120.10999999999997,0,0,0,3,60,0,1,1,0,1,0,0,0,1,0,3.6128000000000027,0.0,36.943504333496094
108.13999999999999,8,100.07599999999998,1,0,1,0,42,0,1,1,0,1,0,0,0,1,0,0.8447,17.07,36.39848327636719
125.17099999999998,9,114.08299999999998,2,1,2,3,50,0,0,1,0,0,1,0,0,0,0,0.8411,29.1,36.70900344848633
158.245,11,140.10099999999997,3,2,3,4,66,0,1,1,0,0,1,0,0,0,1,0.6549,47.28,34.22585678100586
151.209,11,138.10499999999996,2,0,2,6,60,0,0,0,0,0,0,0,0,0,0,1.72018,33.019999999999996,34.318294525146484
119.16699999999999,9,110.09499999999998,1,1,1,1,46,0,0,0,0,0,0,0,0,0,0,0.8756000000000002,26.02,37.52858352661133
131.22299999999998,9,114.08699999999999,3,1,3,4,56,0,0,0,0,0,0,0,0,0,0,0.09120000000000028,32.5,38.17795181274414
113.11599999999999,8,106.05999999999997,3,1,3,3,44,0,0,0,0,0,0,0,0,0,0,0.18417,57.99,35.339439392089844
140.182,10,128.08599999999998,2,0,2,0,56,0,1,1,0,0,1,0,0,0,1,1.5104,18.46,34.401687622070305
144.17800000000003,10,132.082,5,4,5,4,58,0,0,0,0,0,0,0,0,0,0,-1.7286199999999998,94.10000000000001,39.48295211791992
125.17099999999999,9,114.08299999999998,2,2,2,1,50,0,1,1,0,0,1,0,0,0,1,-0.2675,42.17,35.3136100769043
129.247,9,110.09499999999998,1,1,1,5,56,0,0,0,0,0,0,0,0,0,0,2.1615,26.02,37.57712936401367
127.18699999999997,9,114.08299999999998,2,1,2,3,52,0,1,1,0,1,0,0,0,1,0,0.5733999999999999,29.1,35.041671752929695
147.22199999999998,10,130.08599999999998,4,4,4,5,62,0,0,0,0,0,0,0,0,0,0,-0.843799999999999,70.31,38.26438903808594
140.18200000000002,10,128.08599999999998,2,0,2,0,56,0,1,1,0,0,1,0,0,0,1,1.5104,18.46,33.835769653320305
122.21099999999998,9,108.09899999999998,0,0,0,2,50,0,1,1,0,1,0,0,0,1,0,2.3018,0.0,37.56509780883789
125.17099999999999,9,114.08299999999997,2,1,2,4,50,0,0,0,0,0,0,0,0,0,0,0.9941000000000001,43.09,34.431777954101555
161.24499999999998,11,142.093,3,2,3,6,68,0,0,0,0,0,0,0,0,0,0,1.6296,55.480000000000004,35.50397109985352
140.18999999999997,10,128.094,4,3,4,0,56,0,1,1,0,0,1,0,0,0,1,-0.48282000000000025,59.879999999999995,33.58630752563477
144.21399999999997,10,128.08599999999998,2,0,2,5,60,0,0,0,0,0,0,0,0,0,0,1.6365,26.3,39.99747085571289
126.19899999999998,9,112.08699999999997,1,0,1,2,52,0,1,1,0,1,0,0,0,1,0,2.0116,17.07,38.08406066894531
155.197,11,142.093,3,2,3,6,62,0,0,0,0,0,0,0,0,0,0,0.6451,41.489999999999995,33.593345642089844
127.187,9,114.08299999999998,2,1,2,3,52,0,2,2,0,1,1,0,0,1,1,0.38320000000000004,31.17,35.12514114379883
127.147,9,118.07499999999999,3,1,4,2,50,0,1,1,0,0,1,0,0,0,1,-0.8400000000000003,58.459999999999994,34.56951904296875
141.214,10,126.09399999999998,2,1,2,5,58,0,1,1,0,0,1,0,0,0,1,1.1076,29.1,38.52094268798828
149.11700000000002,11,146.09300000000002,7,1,7,0,54,0,0,1,0,0,1,0,0,0,0,0.0808000000000001,100.17999999999999,33.59918212890625
156.18499999999997,11,144.08899999999997,4,1,4,2,62,0,1,1,0,0,1,0,0,0,1,0.5561799999999999,54.28,35.242156982421875
147.13,10,138.058,4,1,5,6,58,0,0,0,0,0,0,0,0,0,0,-1.0848,66.84,35.45775985717773
131.175,9,118.07099999999998,2,3,3,4,54,0,0,0,0,0,0,0,0,0,0,1.07277,64.31,36.24060440063477
133.147,9,122.05899999999998,4,1,4,4,54,0,0,0,0,0,0,0,0,0,0,-0.2654,49.769999999999996,37.55455780029297
124.18299999999999,9,112.08699999999997,1,0,1,2,50,0,2,2,0,2,0,0,0,2,0,1.7656,17.07,37.68679809570313
143.23,10,126.09399999999998,2,1,2,5,60,0,1,1,0,0,1,0,0,0,1,1.1633999999999998,31.17,34.692581176757805
129.159,9,118.07099999999998,3,1,3,4,52,0,0,0,0,0,0,0,0,0,0,0.29748,53.25,37.28028869628906
130.14700000000002,9,120.06699999999998,4,2,4,3,52,0,1,1,0,0,1,0,0,0,1,-1.8533999999999993,66.33,35.1458740234375
133.239,9,114.087,3,3,3,5,58,0,0,0,0,0,0,0,0,0,0,0.8443999999999998,73.05,39.11716842651367
144.21399999999997,10,128.08599999999998,2,1,2,4,60,0,1,1,0,0,1,0,0,0,1,1.3248,32.76,35.640193939208984
138.20999999999998,10,124.09799999999997,1,0,1,2,56,0,1,1,0,0,1,0,0,0,1,1.8264,9.23,33.490108489990234
141.214,10,126.09399999999998,2,2,2,1,58,0,2,2,0,1,1,0,0,1,1,0.36679999999999985,32.26,33.43143081665039
130.147,9,120.067,3,2,4,4,52,0,1,1,0,0,1,0,0,0,1,-0.9740999999999993,60.269999999999996,36.67546844482422
129.159,9,118.07099999999997,3,1,3,3,52,0,1,1,0,0,1,0,0,0,1,-0.09180000000000033,48.24,34.34643173217773
153.225,11,138.105,2,0,2,5,62,0,1,1,0,1,0,0,0,1,0,2.10528,33.019999999999996,34.60718536376953
127.18700000000001,9,114.08299999999998,2,1,2,2,52,0,1,1,0,1,0,0,0,1,0,1.94277,33.08,36.27698135375977
124.18299999999998,9,112.08699999999997,1,0,1,1,50,0,1,1,0,0,1,0,0,0,1,1.7525,9.23,34.53227996826172
125.17099999999999,9,114.083,2,0,2,1,50,0,1,1,0,0,1,0,0,0,1,1.32508,33.019999999999996,35.84950637817383
143.23000000000002,10,126.09399999999998,2,1,2,6,60,0,0,0,0,0,0,0,0,0,0,2.23127,33.08,37.474220275878906
125.12699999999998,9,118.07099999999998,3,1,3,3,48,0,1,1,0,0,1,0,0,0,1,0.35827000000000003,45.61,35.477294921875
154.297,11,132.12099999999998,0,0,0,5,66,0,1,1,0,1,0,0,0,1,0,3.858800000000003,0.0,36.61715316772461
155.285,11,134.11699999999996,1,1,1,5,66,0,1,1,0,0,1,0,0,0,1,2.708800000000001,12.03,35.90246963500977
127.187,9,114.08299999999998,2,1,2,3,52,0,1,1,0,1,0,0,0,1,0,0.7027999999999996,43.09,33.62905120849609
156.233,11,140.105,3,4,4,5,64,0,1,1,0,0,1,0,0,0,1,-0.17182999999999898,59.94,36.182518005371094
151.213,11,138.10899999999998,3,3,3,1,60,0,2,2,0,0,2,0,0,0,2,-0.9259,36.089999999999996,36.48030471801758
159.22899999999998,11,142.09299999999996,3,2,3,5,66,0,1,1,0,0,1,0,0,0,1,-0.006700000000000095,41.489999999999995,35.10797119140625
133.103,9,126.04699999999998,4,2,5,2,52,0,1,1,0,0,1,0,0,0,1,-1.3634000000000002,69.77,35.295372009277344
113.204,8,98.08399999999999,1,1,1,2,48,0,1,1,0,1,0,0,0,1,0,1.5238,26.02,36.77793884277344
126.15499999999999,9,116.07499999999997,2,0,2,5,50,0,0,0,0,0,0,0,0,0,0,1.1107,34.14,34.103260040283196
142.19799999999998,10,128.08599999999998,2,1,2,1,58,0,1,1,0,0,1,0,0,0,1,0.8173999999999999,29.46,33.394775390625
113.15999999999998,8,102.07199999999999,2,2,2,2,46,0,0,1,0,1,0,0,0,0,0,0.22970000000000013,46.25,37.14878845214844
144.21399999999997,10,128.08599999999998,2,1,2,5,60,0,0,0,0,0,0,0,0,0,0,1.3740999999999999,37.3,38.21336364746094
130.23499999999999,9,112.09099999999998,2,2,2,4,56,0,0,0,0,0,0,0,0,0,0,0.7086000000000002,52.04,37.25358200073242
125.17099999999999,9,114.08299999999998,2,1,2,1,50,0,2,2,0,1,1,0,0,1,1,0.18330000000000007,29.1,35.97848129272461
97.12100000000001,7,90.065,3,2,3,0,38,0,0,1,0,0,1,0,0,0,0,-0.4526000000000001,64.39999999999999,35.051502227783196
131.131,9,122.05899999999998,4,2,4,4,52,0,1,1,0,0,1,0,0,0,1,-1.5079,68.47,35.46320724487305
142.242,10,124.09799999999997,1,1,1,5,60,0,1,1,0,1,0,0,0,1,0,2.3392,20.23,33.92242813110352
145.202,10,130.082,3,2,3,3,60,0,1,1,0,0,1,0,0,0,1,-0.5662,43.7,36.24223709106445
128.219,9,112.091,2,2,2,3,54,0,1,1,0,0,1,0,0,0,1,0.33320000000000005,47.96,35.43946838378906
142.242,10,124.09799999999997,1,1,1,2,60,0,1,1,0,1,0,0,0,1,0,2.051,20.23,39.291934967041016
142.19799999999998,10,128.08599999999998,2,0,2,5,58,0,1,1,0,1,0,0,0,1,0,1.3905,26.3,34.58935165405273
119.167,9,110.09499999999998,1,0,1,1,46,0,1,1,0,1,0,0,0,1,0,1.55948,23.79,34.647533416748054
144.218,10,128.08999999999997,3,3,3,2,60,0,1,1,0,1,0,0,0,1,0,-0.14329999999999987,58.28,34.185577392578125
127.187,9,114.08299999999998,2,1,2,4,52,0,1,1,0,0,1,0,0,0,1,1.59357,36.38,37.47307968139648
142.242,10,124.09799999999997,1,0,1,6,60,0,1,1,0,0,1,0,0,0,1,2.745700000000001,12.53,37.93280792236328
132.15900000000002,9,120.06299999999999,3,3,3,2,54,0,1,1,0,1,0,0,0,1,0,-0.8895000000000002,60.69,34.576271057128906
127.187,9,114.08299999999998,2,2,2,2,52,0,2,2,0,1,1,0,0,1,1,-0.023300000000000043,32.26,36.55157470703125
141.25799999999998,10,122.10599999999998,1,1,1,0,60,0,1,1,0,0,1,0,0,0,1,2.1746,12.03,36.15678024291992
158.24500000000003,11,140.101,3,3,3,5,66,0,1,1,0,0,1,0,0,0,1,0.26149999999999995,44.29,36.45672225952149
127.14699999999998,9,118.07499999999999,2,2,4,3,50,0,0,0,0,0,0,0,0,0,0,0.64067,68.80000000000001,37.30705642700195
130.187,9,116.07499999999999,2,1,2,3,54,0,1,1,0,0,1,0,0,0,1,0.7938000000000001,29.46,33.28778839111328
108.18399999999997,8,96.08799999999998,0,0,0,0,44,0,1,1,0,1,0,0,0,1,0,2.0558,0.0,38.36559295654297
129.159,9,118.07099999999998,3,2,3,2,52,0,2,2,0,1,1,0,0,1,1,-0.8920000000000001,51.400000000000006,33.344783782958984
126.15899999999999,9,116.07899999999998,3,2,3,4,50,0,1,1,0,1,0,0,0,1,0,1.03824,56.93,33.30897903442383
141.214,10,126.094,2,1,2,5,58,0,0,1,0,0,1,0,0,0,0,1.2902,21.259999999999998,37.91275405883789
153.181,11,142.093,3,0,3,6,60,0,0,0,0,0,0,0,0,0,0,0.56648,42.25,35.67718505859375
123.15499999999997,9,114.08299999999998,2,2,2,2,48,0,1,1,0,0,1,0,0,0,1,-0.4915,42.17,36.83910369873047
125.175,9,114.08699999999999,3,2,3,0,50,0,1,1,0,0,1,0,0,0,1,-0.41072000000000036,61.84,35.04948043823242
111.148,8,102.07600000000001,3,2,3,2,44,0,0,0,0,0,0,0,0,0,0,0.2670500000000002,73.66,34.396697998046875
124.187,9,112.09099999999998,2,1,2,1,50,0,1,1,0,0,1,0,0,0,1,0.8964799999999999,35.82,35.083946228027344
144.218,10,128.08999999999997,3,2,3,3,60,0,1,1,0,0,1,0,0,0,1,0.13539999999999974,33.29,35.99009704589844
